item_id,name,width_cm,depth_cm,height_cm,mass_kg,priority,expiry_date,usage_limit,preferred_zone
002446,Waste_Management_Kit,24.5,21.1,29.8,2.6,77,N/A,6,Engineering_Bay
002447,Handheld_Spectrometer,41.2,31.8,24.9,16.31,3,N/A,106,Engineering_Bay
002448,First_Aid_Kit,25.3,20.4,26.5,2,88,N/A,69,Medical_Bay
002449,Communication_Device,40.2,33,31.8,21.09,5,N/A,101,Command_Center
002450,Emergency_Oxygen_Mask,32.2,22.7,29.8,10.89,14,N/A,1564,Medical_Bay
002451,Helmet_Visor,26.9,14.5,18.7,3.65,100,N/A,2173,Storage_Bay
002452,Emergency_Oxygen_Mask,24.5,44.1,24.3,13.13,62,N/A,2697,Medical_Bay
002453,Tool_Kit,10.1,21.8,18.9,1.7,72,N/A,44,Maintenance_Bay
002454,Food_Packet,15.3,11.9,19.2,1.9,17,21-03-2027,43,Crew_Quarters
002455,3D_Printer,45.9,49.7,34.4,39.24,35,N/A,990,Engineering_Bay
002456,Research_Samples,22.9,27.2,10.5,1.1,48,N/A,1729,Lab
002457,Fire_Extinguisher,39.7,31.4,20.3,12.65,92,N/A,1451,Crew_Quarters
002458,Radiation_Shield,41.9,17.4,15.9,5.8,60,N/A,113,Engineering_Bay
002459,Fire_Extinguisher,23.3,15.7,40.6,7.43,52,N/A,4144,Crew_Quarters
002460,CO2_Scrubber,19.3,27,22,5.73,73,N/A,746,Engineering_Bay
002461,LED_Work_Light,43.2,27.2,33.9,19.92,10,N/A,655,Maintenance_Bay
002462,Vacuum_Sealed_Tools,30.3,38,38.7,22.28,28,N/A,3620,Storage_Bay
002463,Food_Packet,26.3,14.6,10.6,3.7,29,12-05-2026,53,Crew_Quarters
002464,Tool_Kit,26.4,19.7,15.3,7.7,32,N/A,41,Maintenance_Bay
002465,Circuit_Board,43.6,21.1,44,20.24,86,N/A,776,Engineering_Bay
002466,Vacuum_Sealed_Tools,33.3,42.5,48.8,34.53,6,N/A,4917,Storage_Bay
002467,Vacuum_Sealed_Tools,38,41.2,17.4,13.62,23,N/A,3938,Maintenance_Bay
002468,Handheld_Spectrometer,38.6,33,38.8,24.71,34,N/A,2291,Engineering_Bay
002469,First_Aid_Kit,16,19.3,24.6,9,30,N/A,95,Medical_Bay
002470,Vacuum_Sealed_Tools,12.9,18.4,49.7,5.9,91,N/A,4420,Maintenance_Bay
002471,Seed_Packets,21.6,21.4,25.4,7.6,24,N/A,80,Lab
002472,Thruster_Fuel,37.3,37.3,40.4,28.1,63,N/A,717,Storage_Bay
002473,Antibiotic_Supply,34.1,28.5,35.6,17.3,23,24-07-2026,3077,Medical_Bay
002474,Space_Suit,42.5,27,40.8,23.41,89,N/A,934,Airlock
002475,Radiation_Shield,30.8,26.3,39.3,15.92,51,N/A,3293,Storage_Bay
002476,Vacuum_Sealed_Tools,18,21.3,23.2,4.45,75,N/A,4220,Maintenance_Bay
002477,CO2_Scrubber,36.9,21.1,35.7,13.9,76,N/A,724,Life_Support
002478,Solar_Panel,65.3,83.9,4,10.7,48,N/A,4398,Power_Bay
002479,Pressure_Regulator,28.6,43.2,35.3,21.81,88,N/A,2600,Engineering_Bay
002480,Navigation_Module,12.9,18.3,36.5,4.31,45,N/A,1215,Cockpit
002481,Medical_Scanner,16.4,44.4,31.7,11.54,36,09-11-2025,28,Medical_Bay
002482,Water_Bottle,32.7,23,45,16.92,67,N/A,4103,Storage_Bay
002483,3D_Printer,34.1,24.4,35.1,14.6,31,N/A,4167,Engineering_Bay
002484,3D_Printer,37,38.9,16.4,11.8,30,N/A,4205,Engineering_Bay
002485,Seed_Packets,19.3,26.7,27.5,5.9,22,N/A,86,Greenhouse
002486,Scientific_Sensor,10.4,43.5,20.6,4.66,75,N/A,3722,Lab
002487,Circuit_Board,48.5,44.6,11,11.9,97,N/A,286,Engineering_Bay
002488,Scientific_Sensor,16,22.2,40.8,7.25,98,N/A,621,Cockpit
002489,Vacuum_Sealed_Tools,25,30.7,29,11.13,17,N/A,3936,Maintenance_Bay
002490,Oxygen_Cylinder,20.9,19.2,80.1,43.5,37,N/A,771,Medical_Bay
002491,Helmet_Visor,35.8,13.7,16.6,4.07,87,N/A,128,Storage_Bay
002492,First_Aid_Kit,16.7,18.2,28.4,9.7,72,N/A,75,Crew_Quarters
002493,Waste_Management_Kit,12.6,15.6,15.9,5.7,82,N/A,92,Engineering_Bay
002494,Lab_Microscope,17.3,16.8,29.3,4.26,4,N/A,3344,Lab
002495,Seed_Packets,26.1,25.9,17.2,4.2,91,N/A,35,Lab
002496,EV_Suit_Battery,14.6,37.6,13.7,3.76,47,N/A,148,Airlock
002497,Navigation_Module,31.7,38,17.4,10.48,73,N/A,3000,Cockpit
002498,Research_Samples,25.9,11,14.9,8,4,N/A,1894,Storage_Bay
002499,LED_Work_Light,20.6,33.9,19.4,6.77,22,N/A,2839,Maintenance_Bay
002500,Navigation_Module,26,48.2,39.5,24.75,28,N/A,3222,Cockpit
002501,Research_Samples,26.8,17.5,19.4,2.4,84,N/A,2304,Storage_Bay
002502,LED_Work_Light,49.9,36.3,44.2,40.03,90,N/A,3558,Maintenance_Bay
002503,Pressure_Regulator,48.1,33.2,43.1,34.41,16,N/A,1075,Airlock
002504,Emergency_Oxygen_Mask,15.6,46.5,17,6.17,42,N/A,709,Medical_Bay
002505,Battery_Pack,23.2,31.6,18.2,6.67,93,N/A,175,External_Storage
002506,Laptop,11.5,39.7,46,10.5,60,N/A,2333,Command_Center
002507,Emergency_Oxygen_Mask,17.6,15.1,24.9,3.31,5,N/A,3783,Medical_Bay
002508,CO2_Scrubber,39.2,13,36.7,9.35,92,N/A,144,Life_Support
002509,Emergency_Oxygen_Mask,31.3,16.5,33.9,8.75,20,N/A,4702,Crew_Quarters
002510,Food_Packet,15.7,18.6,29.4,9.3,41,23-10-2025,11,Storage_Bay
002511,EV_Suit_Battery,11.3,31.8,43.7,7.85,94,N/A,975,Storage_Bay
002512,Seed_Packets,26,18.1,11.5,6.9,39,N/A,5,Greenhouse
002513,Tether_Reel,32.7,35.6,48,27.94,76,N/A,4670,Airlock
002514,First_Aid_Kit,27.4,16.6,24.5,8.1,22,N/A,55,Crew_Quarters
002515,Fire_Extinguisher,33.9,43.2,48.2,35.29,18,N/A,2212,Engineering_Bay
002516,LED_Work_Light,44.9,11,14.4,3.56,92,N/A,3412,Engineering_Bay
002517,LED_Work_Light,27.6,32.5,17.5,7.85,79,N/A,4912,Maintenance_Bay
002518,Radiation_Shield,15.4,35.8,22.7,6.26,97,N/A,1031,Engineering_Bay
002519,CO2_Scrubber,23.7,22.4,32.8,8.71,11,N/A,574,Life_Support
002520,Vacuum_Sealed_Tools,33.3,39.2,33.2,21.67,17,N/A,3956,Storage_Bay
002521,Space_Suit,36.9,47.6,33.7,29.6,24,N/A,41,Storage_Bay
002522,Thruster_Fuel,20.6,42.4,24.7,10.79,74,N/A,3491,Engine_Bay
002523,Pressure_Regulator,41.7,16.1,28,9.4,88,N/A,401,Airlock
002524,Radiation_Shield,49.6,47.9,14.9,17.7,80,N/A,3304,Storage_Bay
002525,Protein_Bars,37.6,19.6,20.8,7.66,86,N/A,3047,Crew_Quarters
002526,Vacuum_Sealed_Tools,46.5,46.7,25.6,27.8,93,N/A,3434,Maintenance_Bay
002527,CO2_Scrubber,45,46.7,10,10.51,11,N/A,652,Engineering_Bay
002528,Seed_Packets,10.8,16.1,24.7,6.8,74,N/A,50,Lab
002529,Oxygen_Cylinder,20.4,17.9,47,29.3,69,N/A,2250,Medical_Bay
002530,Handheld_Spectrometer,11,36.9,11.7,2.37,2,N/A,4138,Engineering_Bay
002531,Protein_Bars,38.2,28.3,16.2,8.76,36,N/A,29,Crew_Quarters
002532,Handheld_Spectrometer,35.8,19.8,41.4,14.67,11,N/A,3131,Lab
002533,Microgravity_Lab_Kit,21.3,17.7,15.2,6.3,64,N/A,6,Crew_Quarters
002534,Communication_Device,50,34.7,29.9,25.94,31,N/A,2318,Crew_Quarters
002535,Battery_Pack,26.2,46.8,27.3,16.74,93,N/A,243,External_Storage
002536,Fire_Extinguisher,42.5,46.2,49.4,48.5,97,N/A,3420,Crew_Quarters
002537,Antibiotic_Supply,14.3,13.2,39.5,3.73,75,01-05-2025,4332,Lab
002538,Microgravity_Lab_Kit,22.2,28.5,26.4,5.4,85,N/A,99,Crew_Quarters
002539,Seed_Packets,18.9,19.6,29.8,6.6,13,N/A,91,Lab
002540,Tether_Reel,30.4,49.7,14.4,10.88,22,N/A,4050,External_Storage
002541,Helmet_Visor,40.4,30.9,47.9,29.9,63,N/A,3383,Storage_Bay
002542,Water_Bottle,41.8,41,41.5,35.56,72,N/A,4506,Storage_Bay
002543,Circuit_Board,35.2,41.2,43,31.18,48,N/A,587,Storage_Bay
002544,Navigation_Module,46.6,20.1,13.9,6.51,21,N/A,4610,Command_Center
002545,EV_Suit_Battery,15.5,45.8,22.7,8.06,88,N/A,415,Airlock
002546,Thruster_Fuel,10.8,37.6,30.4,6.17,66,N/A,1772,Storage_Bay
002547,Vacuum_Sealed_Tools,43,34.8,28.7,21.47,69,N/A,3345,Storage_Bay
002548,Scientific_Sensor,15.9,38,28.6,8.64,79,N/A,29,Cockpit
002549,Food_Packet,11.6,26.1,23.8,4.9,61,17-06-2026,9,Crew_Quarters
002550,Tool_Kit,13.8,25.9,19.1,8.3,83,N/A,49,Storage_Bay
002551,Research_Samples,17.2,20.4,26.8,6.4,14,N/A,2342,Lab
002552,Protein_Bars,34.7,14.8,38.4,9.86,94,N/A,1035,Storage_Bay
002553,Handheld_Spectrometer,43.1,48.2,30.5,31.68,21,N/A,4783,Engineering_Bay
002554,Scientific_Sensor,12.1,24.3,37.7,5.54,84,N/A,3487,Cockpit
002555,First_Aid_Kit,21.6,15.4,10.1,4.3,87,N/A,51,Medical_Bay
002556,Oxygen_Cylinder,24.8,18.5,55.6,24.3,25,N/A,2989,Medical_Bay
002557,Handheld_Spectrometer,18.6,12,48.4,5.4,88,N/A,582,Engineering_Bay
002558,CO2_Scrubber,17.9,16.3,25.8,3.76,48,N/A,749,Engineering_Bay
002559,Helmet_Visor,37.3,19.7,42.7,15.69,92,N/A,4420,Storage_Bay
002560,Tether_Reel,48.4,17.5,11.3,4.79,95,N/A,4702,External_Storage
002561,Research_Samples,21.6,14.9,16.2,1.8,60,N/A,2016,Lab
002562,Water_Bottle,49.3,46.1,28.5,32.39,20,N/A,1907,Storage_Bay
002563,Radiation_Shield,49.4,22,44.8,24.34,6,N/A,2348,Engineering_Bay
002564,Emergency_Beacon,44.3,43.3,15.1,14.48,13,N/A,1951,Cockpit
002565,Handheld_Spectrometer,39.2,49.3,36.2,34.98,69,N/A,1172,Lab
002566,Vacuum_Sealed_Tools,23.5,18.4,17.6,3.81,16,N/A,4183,Maintenance_Bay
002567,Scientific_Sensor,17,12.5,45.9,4.88,94,N/A,1208,Cockpit
002568,Seed_Packets,29.9,13.8,13.6,5.2,98,N/A,4,Greenhouse
002569,Microgravity_Lab_Kit,14.9,18,11.5,9.9,41,N/A,99,Lab
002570,Waste_Management_Kit,16.8,14.1,10.6,3.1,94,N/A,47,Engineering_Bay
002571,Water_Bottle,49.5,12.3,41.2,12.54,64,N/A,1931,Crew_Quarters
002572,Battery_Pack,27,21.1,40.7,11.59,37,N/A,359,Power_Bay
002573,Radiation_Shield,18,18.4,45,7.45,79,N/A,3584,Engineering_Bay
002574,Asteroid_Sample_Container,13.2,19.4,19.7,8.6,66,N/A,3462,Storage_Bay
002575,Emergency_Beacon,19.7,40.4,11.7,4.66,48,N/A,4777,Cockpit
002576,Space_Suit,25.2,20,46.1,11.62,17,N/A,2578,Airlock
002577,LED_Work_Light,36.6,24.7,21.8,9.85,75,N/A,3368,Engineering_Bay
002578,Tether_Reel,10.4,39.1,32.3,6.57,22,N/A,4999,Airlock
002579,CO2_Scrubber,41.9,30.7,32,20.58,100,N/A,912,Engineering_Bay
002580,Communication_Device,50,47.2,15.9,18.76,51,N/A,1640,Command_Center
002581,First_Aid_Kit,26.1,27.9,12.1,5.6,99,N/A,72,Medical_Bay
002582,Scientific_Sensor,45.6,37.6,10.3,8.83,28,N/A,2014,Lab
002583,Communication_Device,36.3,48.9,21.6,19.17,39,N/A,1937,Command_Center
002584,Food_Packet,12.3,29.1,15.6,7.7,94,20-07-2026,98,Crew_Quarters
002585,Gyroscope_Module,38.4,23.2,35.2,15.68,13,N/A,4445,Engineering_Bay
002586,Seed_Packets,25,29.1,17.4,7.3,70,N/A,77,Lab
002587,Helmet_Visor,30.3,40,30.5,18.48,80,N/A,931,Crew_Quarters
002588,Research_Samples,19.2,19,28.9,4.8,97,N/A,4089,Lab
002589,Helmet_Visor,41,42.2,25.1,21.71,9,N/A,4970,Crew_Quarters
002590,Antibiotic_Supply,32.4,18.7,38.4,11.63,21,30-12-2026,1321,Medical_Bay
002591,Waste_Management_Kit,10.1,10.6,19.7,5.4,76,N/A,44,Engineering_Bay
002592,CO2_Scrubber,39.8,49.6,24.2,23.89,67,N/A,298,Engineering_Bay
002593,Communication_Device,16.8,32,27.9,7.5,5,N/A,27,Command_Center
002594,Emergency_Beacon,16.4,25.9,39.7,8.43,37,N/A,3005,Cockpit
002595,Tool_Kit,27.7,17,27.8,9,8,N/A,84,Storage_Bay
002596,Antibiotic_Supply,20.3,15.1,30.8,4.72,35,23-07-2026,3335,Medical_Bay
002597,Water_Bottle,25,42.8,38.3,20.49,56,N/A,291,Crew_Quarters
002598,Emergency_Beacon,49,32.3,20,15.83,95,N/A,2787,Cockpit
002599,CO2_Scrubber,44,19,49,20.48,41,N/A,136,Life_Support
002600,CO2_Scrubber,25.5,11.3,48.6,7,41,N/A,958,Engineering_Bay
002601,Battery_Pack,42.2,28.5,20.3,12.21,37,N/A,448,Power_Bay
002602,Tether_Reel,15.2,32.7,23.7,5.89,28,N/A,4452,Airlock
002603,Thruster_Fuel,30.1,39.3,30.7,18.16,5,N/A,4563,Engine_Bay
002604,Gyroscope_Module,15.8,20.1,38.4,6.1,78,N/A,373,Cockpit
002605,Space_Suit,14.1,18,27.1,3.44,62,N/A,1654,Storage_Bay
002606,Battery_Pack,15.9,27.6,32.7,7.18,7,N/A,645,Power_Bay
002607,Circuit_Board,46.4,42.4,17.3,17.02,19,N/A,871,Engineering_Bay
002608,First_Aid_Kit,18.1,26,26.1,4.1,76,N/A,11,Medical_Bay
002609,3D_Printer,17.6,26.2,11,2.54,34,N/A,644,Engineering_Bay
002610,Space_Suit,41.6,35.5,28.6,21.12,26,N/A,2321,Storage_Bay
002611,Water_Bottle,12.2,10.6,38.2,2.47,56,N/A,3272,Crew_Quarters
002612,LED_Work_Light,17.8,16.7,15.7,2.33,40,N/A,2492,Maintenance_Bay
002613,3D_Printer,11.2,41.3,19.6,4.53,34,N/A,4512,Engineering_Bay
002614,Thruster_Fuel,10.6,38.2,27.1,5.49,46,N/A,1979,Engine_Bay
002615,Water_Purification_Unit,12,44.9,10.6,2.86,4,N/A,2724,Crew_Quarters
002616,Emergency_Oxygen_Mask,35.7,42.6,26.2,19.92,35,N/A,2824,Medical_Bay
002617,Scientific_Sensor,33.6,46.7,21.5,16.87,76,N/A,1782,Lab
002618,Asteroid_Sample_Container,20.5,15.6,11.6,3.6,62,N/A,1357,Lab
002619,Laptop,42,15.9,30.3,10.12,14,N/A,1779,Crew_Quarters
002620,Emergency_Oxygen_Mask,22.6,49.4,32.1,17.92,25,N/A,1396,Medical_Bay
002621,Battery_Pack,25.7,46.1,19.5,11.55,77,N/A,562,External_Storage
002622,Oxygen_Cylinder,16.8,15.9,62.2,17.4,18,N/A,3209,Crew_Quarters
002623,Protein_Bars,10.7,24.1,47.5,6.12,3,N/A,2970,Crew_Quarters
002624,Communication_Device,35.4,18.8,47,15.64,9,N/A,3869,Crew_Quarters
002625,Tool_Kit,10.2,24.2,29.4,4.7,26,N/A,61,Maintenance_Bay
002626,Handheld_Spectrometer,28.1,26,48.8,17.83,83,N/A,1671,Engineering_Bay
002627,Communication_Device,29.2,11.6,26.9,4.56,32,N/A,1630,Crew_Quarters
002628,Laptop,15.5,25.7,15.9,3.17,37,N/A,821,Crew_Quarters
002629,Medical_Scanner,17,11.2,24.2,2.3,42,15-12-2026,33,Medical_Bay
002630,Research_Samples,24.6,28.2,17.4,5.3,57,N/A,1382,Storage_Bay
002631,Radiation_Shield,37,19.7,26,9.48,52,N/A,3463,Engineering_Bay
002632,Protein_Bars,38.2,26.2,15.5,7.76,6,N/A,2335,Storage_Bay
002633,Microgravity_Lab_Kit,14.6,20,26.2,3.5,31,N/A,37,Crew_Quarters
002634,Thruster_Fuel,33.3,12.8,17.9,3.81,35,N/A,3815,Storage_Bay
002635,EV_Suit_Battery,34,22.8,45.8,17.75,93,N/A,757,Storage_Bay
002636,Oxygen_Cylinder,20.9,25.1,75.5,19.3,67,N/A,1225,Medical_Bay
002637,Radiation_Shield,49.7,26.4,46.8,30.7,69,N/A,583,Storage_Bay
002638,Emergency_Oxygen_Mask,40.9,40.7,11.4,9.49,24,N/A,4284,Medical_Bay
002639,Space_Suit,44.8,32.3,49.7,35.96,56,N/A,194,Airlock
002640,Asteroid_Sample_Container,28.6,23.6,29.1,9.5,77,N/A,4283,Storage_Bay
002641,Tool_Kit,20.9,23.6,22.2,1.2,92,N/A,65,Storage_Bay
002642,Battery_Pack,26.6,45.4,18.7,11.29,82,N/A,115,External_Storage
002643,Fire_Extinguisher,48.2,12.4,35,10.46,73,N/A,4066,Crew_Quarters
002644,Water_Purification_Unit,23.8,26.9,25.3,8.1,63,N/A,3365,Life_Support
002645,Medical_Scanner,29.6,36.7,23.4,12.71,83,29-10-2026,6,Lab
002646,Lab_Microscope,33.3,14.4,46.5,11.15,98,N/A,4066,Lab
002647,Food_Packet,28.1,29.2,20.9,1.2,10,04-12-2026,30,Storage_Bay
002648,Waste_Management_Kit,29.9,16.2,14.7,2.5,55,N/A,71,Sanitation_Bay
002649,CO2_Scrubber,16.2,38.2,26,8.04,10,N/A,714,Engineering_Bay
002650,Seed_Packets,15.6,20.5,16.6,1.1,93,N/A,59,Lab
002651,Seed_Packets,21.9,27.6,29.2,9.1,5,N/A,5,Greenhouse
002652,Research_Samples,12.3,26.6,28,4.4,95,N/A,2387,Storage_Bay
002653,Waste_Management_Kit,25.4,19.8,16.5,1.7,80,N/A,65,Sanitation_Bay
002654,Antibiotic_Supply,42.4,26.7,27.7,15.68,54,29-01-2027,3426,Lab
002655,LED_Work_Light,19.4,41.3,34.6,13.86,60,N/A,1416,Maintenance_Bay
002656,Battery_Pack,31.6,13.4,11.8,2.5,98,N/A,866,External_Storage
002657,Radiation_Shield,18.5,44.8,25.6,10.61,18,N/A,4939,Storage_Bay
002658,Laptop,17.4,33,36.4,10.45,90,N/A,2831,Crew_Quarters
002659,Gyroscope_Module,34.1,26.1,22.2,9.88,88,N/A,4915,Engineering_Bay
002660,LED_Work_Light,40.7,45.3,17,15.67,1,N/A,2458,Engineering_Bay
002661,Space_Suit,48.5,19.9,24.5,11.82,64,N/A,4460,Airlock
002662,Navigation_Module,14.4,11.3,10.9,0.89,76,N/A,3919,Cockpit
002663,EV_Suit_Battery,31.7,19.7,15.9,4.96,85,N/A,567,Airlock
002664,Handheld_Spectrometer,26.3,30.3,33.9,13.51,26,N/A,4528,Lab
002665,Oxygen_Cylinder,17.8,29.9,70.2,28.8,96,N/A,3389,Crew_Quarters
002666,Cooling_System,45.6,31.7,31,22.41,53,N/A,4235,Power_Bay
002667,Thruster_Fuel,20.3,37.9,13.7,5.27,65,N/A,4280,Engine_Bay
002668,Emergency_Beacon,24,43.7,49.1,25.75,79,N/A,4834,Cockpit
002669,Microgravity_Lab_Kit,19.4,18.5,12.4,2.5,54,N/A,2,Lab
002670,First_Aid_Kit,27.4,29.8,16.6,4.5,68,N/A,94,Crew_Quarters
002671,Cooling_System,46.5,32.9,32,24.48,9,N/A,3429,Engineering_Bay
002672,Solar_Panel,66.3,94.3,2.4,8.8,18,N/A,1708,Power_Bay
002673,EV_Suit_Battery,24.9,13.9,49.1,8.5,56,N/A,451,Airlock
002674,Seed_Packets,17.9,22.9,17.4,2,13,N/A,86,Lab
002675,Navigation_Module,24.8,36,39.5,17.63,32,N/A,4672,Command_Center
002676,Solar_Panel,57.4,70.5,1.3,19.6,35,N/A,1585,Power_Bay
002677,Navigation_Module,16.6,39.5,47.1,15.44,91,N/A,4696,Cockpit
002678,Seed_Packets,24.8,26,27.8,7.4,9,N/A,16,Greenhouse
002679,Antibiotic_Supply,18.2,24.8,17.2,3.88,37,12-08-2026,450,Medical_Bay
002680,Protein_Bars,47.6,23.6,43.7,24.55,41,N/A,4640,Storage_Bay
002681,Handheld_Spectrometer,14.5,33.5,37.4,9.08,52,N/A,334,Lab
002682,Antibiotic_Supply,30.5,17.4,18.3,4.86,25,11-03-2026,2837,Lab
002683,Battery_Pack,30,15.4,47.4,10.95,100,N/A,134,External_Storage
002684,Solar_Panel,67.7,82.8,4.8,9.5,76,N/A,1252,External_Storage
002685,Emergency_Oxygen_Mask,49.5,34.3,26.6,22.58,99,N/A,4605,Crew_Quarters
002686,Food_Packet,10.3,11.9,19.3,4.2,91,02-07-2025,100,Storage_Bay
002687,First_Aid_Kit,21.5,13.5,25.7,6.5,61,N/A,96,Crew_Quarters
002688,Research_Samples,28.8,26.1,12.8,2.3,91,N/A,1471,Storage_Bay
002689,Water_Bottle,25.8,35.8,20.6,9.51,90,N/A,3388,Storage_Bay
002690,Cooling_System,28,49.3,49.8,34.37,57,N/A,2015,Power_Bay
002691,Pressure_Regulator,31,45.9,38.7,27.53,65,N/A,3344,Airlock
002692,Waste_Management_Kit,22.5,19.4,22.7,4.1,95,N/A,99,Engineering_Bay
002693,Lab_Microscope,41.7,31.9,39.4,26.21,8,N/A,3448,Medical_Bay
002694,Waste_Management_Kit,20,27.5,26.6,8.7,82,N/A,81,Engineering_Bay
002695,Antibiotic_Supply,17.2,48.7,17.3,7.25,51,16-01-2027,2520,Lab
002696,Water_Bottle,19.9,33.4,30.3,10.07,13,N/A,766,Storage_Bay
002697,Communication_Device,22.1,41.2,41.1,18.71,95,N/A,3981,Crew_Quarters
002698,Battery_Pack,49.3,33.9,48.6,40.61,94,N/A,787,Power_Bay
002699,Battery_Pack,10.6,46.6,17.1,4.22,59,N/A,845,Power_Bay
002700,CO2_Scrubber,30.5,24.4,27.4,10.2,87,N/A,678,Engineering_Bay
002701,Thruster_Fuel,21.8,43.7,45.6,21.72,77,N/A,4665,Storage_Bay
002702,Gyroscope_Module,21.6,10.8,46.7,5.45,94,N/A,4466,Cockpit
002703,Antibiotic_Supply,16.4,29.1,49.8,11.88,9,14-12-2026,4397,Lab
002704,Asteroid_Sample_Container,16.5,20.1,26.6,6.6,70,N/A,1097,Lab
002705,Medical_Scanner,29.7,38.6,47.1,27,55,29-07-2026,77,Medical_Bay
002706,Cooling_System,17.9,40.7,47.3,17.23,2,N/A,600,Engineering_Bay
002707,Water_Bottle,24.8,16.9,17.4,3.65,17,N/A,3383,Crew_Quarters
002708,Vacuum_Sealed_Tools,23,35.8,14.7,6.05,26,N/A,3684,Maintenance_Bay
002709,Gyroscope_Module,40.5,23.5,16,7.61,88,N/A,1296,Engineering_Bay
002710,Lab_Microscope,10.3,21.5,14.9,1.65,100,N/A,820,Lab
002711,Communication_Device,30.8,47,27.8,20.12,91,N/A,1108,Command_Center
002712,Helmet_Visor,19.3,32.6,29.8,9.37,11,N/A,2123,Crew_Quarters
002713,Water_Purification_Unit,44.6,21.4,27.5,13.12,48,N/A,2952,Life_Support
002714,EV_Suit_Battery,27.6,26,15.1,5.42,98,N/A,260,Storage_Bay
002715,LED_Work_Light,26.7,44.2,32.1,18.94,96,N/A,2803,Maintenance_Bay
002716,Radiation_Shield,36.5,42.3,47.1,36.36,4,N/A,3786,Storage_Bay
002717,Vacuum_Sealed_Tools,35.6,19.2,46.9,16.03,4,N/A,841,Storage_Bay
002718,Handheld_Spectrometer,17.8,24.7,46.3,10.18,20,N/A,91,Lab
002719,Antibiotic_Supply,46.5,23.6,30.7,16.85,100,31-07-2025,31,Lab
002720,EV_Suit_Battery,16.3,28.1,18.3,4.19,85,N/A,795,Storage_Bay
002721,Navigation_Module,43.6,46,23.8,23.87,70,N/A,4576,Command_Center
002722,Emergency_Oxygen_Mask,47.9,11.1,46.8,12.44,62,N/A,728,Medical_Bay
002723,Pressure_Regulator,37.8,25.1,10.3,4.89,98,N/A,1848,Engineering_Bay
002724,Oxygen_Cylinder,21.3,27.5,48.5,44.7,90,N/A,3781,Medical_Bay
002725,Battery_Pack,12.2,38.3,41,9.58,5,N/A,180,Power_Bay
002726,Vacuum_Sealed_Tools,43,18.4,12,4.75,74,N/A,750,Maintenance_Bay
002727,Oxygen_Cylinder,17.1,17.1,78.1,34.2,11,N/A,2501,Medical_Bay
002728,EV_Suit_Battery,33,16.5,32.1,8.74,60,N/A,332,Storage_Bay
002729,Tether_Reel,20.6,16,46,7.58,82,N/A,3874,Airlock
002730,Space_Suit,45.8,29.7,15.1,10.27,5,N/A,4639,Storage_Bay
002731,Cooling_System,13.5,44.3,17.2,5.14,11,N/A,3588,Engineering_Bay
002732,Navigation_Module,30.5,24.1,14.1,5.18,85,N/A,4707,Command_Center
002733,Pressure_Regulator,48.3,17.3,47.2,19.72,60,N/A,4719,Airlock
002734,Helmet_Visor,32.7,41.2,39.9,26.88,19,N/A,4081,Crew_Quarters
002735,Handheld_Spectrometer,18.6,40.8,10.6,4.02,15,N/A,3790,Engineering_Bay
002736,Scientific_Sensor,11.2,32.7,35.6,6.52,59,N/A,3153,Lab
002737,Radiation_Shield,33.4,49.2,41.8,34.34,59,N/A,3467,Engineering_Bay
002738,Protein_Bars,21.9,40.7,31.4,13.99,39,N/A,638,Storage_Bay
002739,Lab_Microscope,13.4,16.9,38.3,4.34,39,N/A,566,Lab
002740,Circuit_Board,33.8,21,31.6,11.21,6,N/A,243,Engineering_Bay
002741,Asteroid_Sample_Container,18,28.9,26.7,8.6,97,N/A,942,Lab
002742,Gyroscope_Module,12.9,44.7,44.4,12.8,72,N/A,3947,Engineering_Bay
002743,Tether_Reel,26.1,43.4,25.3,14.33,56,N/A,1508,Airlock
002744,Seed_Packets,17.1,14.2,27.1,6.4,90,N/A,77,Lab
002745,Medical_Scanner,37,21.4,24,9.5,67,01-12-2025,10,Lab
002746,Protein_Bars,15.1,19.4,37.4,5.48,12,N/A,3442,Crew_Quarters
002747,Fire_Extinguisher,19.6,43.1,16.5,6.97,15,N/A,2531,Crew_Quarters
002748,Handheld_Spectrometer,28.1,39.1,29.6,16.26,20,N/A,213,Engineering_Bay
002749,CO2_Scrubber,24.6,24.2,23.6,7.02,64,N/A,971,Life_Support
002750,Circuit_Board,45.6,26.3,12.3,7.38,75,N/A,4327,Engineering_Bay
002751,Oxygen_Cylinder,27.7,22.8,43.5,23.9,61,N/A,339,Airlock
002752,Circuit_Board,49.7,48.8,13.4,16.25,78,N/A,2355,Storage_Bay
002753,Radiation_Shield,18.3,47,11.4,4.9,71,N/A,597,Engineering_Bay
002754,Tether_Reel,47.4,33.5,45.1,35.81,21,N/A,1015,Airlock
002755,3D_Printer,46.3,38.6,24.1,21.54,86,N/A,4238,Engineering_Bay
002756,Medical_Scanner,19.8,45.8,23.5,10.66,2,26-08-2026,88,Lab
002757,Communication_Device,30.3,26.5,48.9,19.63,39,N/A,2038,Crew_Quarters
002758,Fire_Extinguisher,45.3,19.1,13.9,6.01,8,N/A,4945,Engineering_Bay
002759,3D_Printer,22.5,29.6,26.6,8.86,95,N/A,109,Lab
002760,Pressure_Regulator,36.9,36.9,42.7,29.07,70,N/A,3388,Engineering_Bay
